year_label,mean_fd2wmv,gdp_growth,CPIH,CPI,Unemployment (%),average_weekly_earnings,mean_fdall_mv,mean_fdbus,mean_fdcar,mean_fdhgv,mean_fdlgv,mean_fdpc
2013,14.194503171247355,2.1,2.3,2.6,7.6,466.0,1402.8837209302326,10.31923890063425,1167.7949260042285,31.509513742071878,179.06553911205074,23.22832980972516
2013,38.22365988909427,2.1,2.3,2.6,7.6,466.0,5162.584103512015,75.52495378927911,4429.707948243991,74.91312384473198,544.2144177449169,68.59704251386322
2013,157.37532259499866,2.1,2.3,2.6,7.6,466.0,17078.933345198897,199.37576755361752,13547.317077511787,925.68932989232,2249.1687728041293,109.48758565453413
2013,148.51511819681141,2.1,2.3,2.6,7.6,466.0,24890.95382078065,113.59538207806489,19096.81308411215,2074.5404068169323,3457.4777350192408,7.880703683342496
2013,269.81054512957996,2.1,2.3,2.6,7.6,466.0,70516.3726541555,297.18141197497766,53242.108132260946,7127.096514745308,9580.117962466487,0.00804289544235925
2014,160.26357202514396,3.1,1.5,1.5,6.2,471.0,17224.27807815728,195.10967515055611,13582.211701613256,935.6359839992964,2351.064881972834,114.45426172579016
2014,12.588345864661655,3.1,1.5,1.5,6.2,471.0,1317.374060150376,8.511278195488721,1096.6221804511279,30.240601503759397,169.36466165413538,26.219924812030076
2014,89.89344262295081,3.1,1.5,1.5,6.2,471.0,10174.92213114754,168.75614754098362,8582.512295081968,173.70901639344262,1160.045081967213,138.42008196721312
2014,9.333669354838714,3.1,1.5,1.5,6.2,471.0,1328.8845766129034,18.094758064516128,1137.9415322580646,17.975806451612907,145.58719758064515,31.78578629032258
2014,8.64494382022472,3.1,1.5,1.5,6.2,471.0,1065.2224719101123,9.373033707865169,892.6741573033709,27.16179775280899,127.40224719101124,22.73932584269663
2014,288.3421052631578,3.1,1.5,1.5,6.2,471.0,56211.15789473683,388.0526315789474,46457.210526315794,1937.3947368421047,7140.105263157896,0.0
2014,211.43322475570042,3.1,1.5,1.5,6.2,471.0,34677.618892508144,215.7198697068404,27429.452768729643,2016.3583061889249,4804.667752442997,48.61237785016287
2014,156.27464008859357,3.1,1.5,1.5,6.2,471.0,25224.775747508305,114.9468438538206,19259.007198228133,2095.3133997785158,3599.2165005537104,7.512735326688817
2014,258.82493368700267,3.1,1.5,1.5,6.2,471.0,71698.25110521662,280.63660477453584,53806.27232537577,7356.7603890362525,9995.772767462422,0.0
2014,262.4170621599722,3.1,1.5,1.5,6.2,471.0,19218.325732144924,363.9330941081144,15448.079407338812,588.9921287186016,2554.913531658757,255.62738742910062
2014,98.3670039164491,3.1,1.5,1.5,6.2,471.0,11734.270234986943,81.35345953002611,9383.502937336814,510.64082898172325,1660.4073107049605,24.20659268929504
2014,41.90053285968028,3.1,1.5,1.5,6.2,471.0,5228.477797513321,76.29484902309059,4463.046181172292,77.25399644760213,569.9662522202486,74.31971580817051
2014,41.67441860465117,3.1,1.5,1.5,6.2,471.0,3998.966569767442,29.252906976744185,3287.082848837209,113.21947674418604,527.7703488372093,31.98110465116279
2015,41.88475177304964,2.3,0.4,0.0,5.4,483.0,5319.058510638298,79.20035460992908,4539.897163120569,76.94503546099291,581.1418439716313,74.7695035460993
2015,97.45142392188772,2.3,0.4,0.0,5.4,483.0,12019.008462164364,80.58226200162734,9552.326444263628,533.6841334418226,1754.9558991049635,26.287388120423106
2015,259.8322715162748,2.3,0.4,0.0,5.4,483.0,19315.74157303371,370.32271516274767,15497.987142360713,581.7050851384222,2605.889377968261,261.5607552415151
2015,157.62005571030642,2.3,0.4,0.0,5.4,483.0,26000.96155988858,111.47186629526465,19686.392757660167,2197.04791086351,3848.425069637883,7.857381615598888
2015,220.77960526315792,2.3,0.4,0.0,5.4,483.0,35835.6875,204.625,28200.417763157886,2174.2368421052633,5035.598684210527,48.282894736842096
2015,276.5526315789473,2.3,0.4,0.0,5.4,483.0,56731.789473684206,342.5,46483.84210526317,2094.7631578947367,7534.236842105262,0.0
2015,40.63372093023256,2.3,0.4,0.0,5.4,483.0,4064.8357558139533,27.68313953488372,3332.017441860465,112.9345930232558,551.5959302325581,31.59156976744186
2015,8.504484304932735,2.3,0.4,0.0,5.4,483.0,1078.92600896861,8.979820627802688,903.3968609865468,26.076233183856502,131.93273542600895,22.040358744394627
2015,9.362493715434892,2.3,0.4,0.0,5.4,483.0,1345.3428858722975,17.615384615384613,1149.7139265962794,18.549019607843142,150.15133232780292,32.56209150326797
2015,90.53374233128834,2.3,0.4,0.0,5.4,483.0,10209.243353783233,169.49693251533742,8605.924335378322,173.6564417177914,1169.6503067484662,139.98568507157464
2015,11.810150375939848,2.3,0.4,0.0,5.4,483.0,1335.9266917293232,7.693609022556394,1113.9812030075188,30.17857142857143,172.2387218045113,25.07142857142857
